Item,Preço
Atum em Pedaços ao Natural Gomes da Costa Lata 120g,9.75
Bolinho De Amendoim Integral Suavipan Display C/ 12 Unid,41.91
Snack de Arroz Kalassi queijo sem glúten 100 g,13.39
Farinha De Coco Clara 100% Pura Sem Glúten 1 Kg,35.75
Psyllium Psilium Premium Flocos Fibras 1kg Puro O Melhor!,77.9
Semente De Linhaça Marrom Fillovita - Embalagem De 1 Kg,22.9
Chá De Poejo Orgânico 100 Gramas ,26.91
Ketchup Picante 400g Carrefour,6.9
Própolis Verde Verdprópolis 70% Solução 30ml Fauna E Flora,35.49
Cápsulas De Café Ameno 3 Corações Contém 10 Unidades 8g,14.99
Fibra / Farinha De Maçã 250g Empório Metas,22.9
Macarrão Italiano Fettuccine Barilla Caixa 500g,22.49
Bolo Zero Mesclado Suavipan 250g,15.59
Biscoito Integral Leite Com Grãos De Aveia 225g Belvita ,13.9
Biscoito Amanteigado Chocolate Bauducco 400 Sachês,179.99
Massa Farfalle Rigate Italiana La Molisana Macarrão 500g,9.45
Ketchup Carrefour Classic 400g,6.49
Tempero Curry Caril Indiano Em Pó 1kg Importado Com Laudo,19.99
Óleo De Coco Virgem Vidro 500ml - Copra,44.96
Alga Marinha Fukumatsu Yaki Sushi Nori Esmeralda Pct 50fls,45.81
Feijão Carioca Tipo 1 Máximo 1kg,9.79
Nozes Chilena Sem Casca Quartz Extra Light 500g,40.46
Azeitona Preta em Conserva Com Caroço Rivoli Sachê 180g,11.89
Mix para Pão de Frigideira sem Glúten Zaya Pãozinho das Galáxias Pouch 282g,36.99
Maxipack 48 Cápsulas De Café Espresso Para Maq. Dolce Gusto*,56.9
Alimento à Base de Arroz Pó Original RisoVita Pacote 300g,24.27
Salsicha Bordon Lata 180g,10.96
Café Torrado e Moído Sabor Caramelo Baggio 10 Cápsulas 50g,18.36
500gr Pimenta Calabresa Flocos | Drasen,20.66
Canela Em Pó - 500g - Naturais Mona,19.99
Gnocchi De Batata Sem Glúten La Molisana 500g,18.89
1kg Abacaxi Seco Em Rodelas Desi. S/açúcar - Paitá Alimentos,89.23
Bala Butter Toffees Chokko Trufa Arcor Pacote 500g,17.99
Açúcar Sachê 5g Refinado Premium Guarani Caixa 1000 Unidades,28.35
Palmito Pupunha Em Conserva Inteiro Bonduelle Vidro 520g,19.9
Café Torrado E Moído 3 Corações Extraforte A Vácuo 500g,149.9
"Cereja Em Calda Curico Ao Marrasquino Sem Talo 3,1kg ",14.19
Maionese Not Mayo Alho 350g,19.9
Semente De Mostarda Marrom Premium 500g Mega Promoção,22.97
Damasco Seco Fonte De Vitaminas Pacote 200g Brasil Frutt,23.65
Uva Passa Preta 1 Kg - Hi Natural,29.59
Antepasto Casa Madeira Gourmet  Berinjela 160g,8.49
Óleo de soja Liza garrafa sem glúten 900 ml,68.9
Maca Peruana Vermelha Crua Em Pó 100% Pura 100g Souly,20.59
Calda Sabor Caramelo Salgado - Mrs Taste - 280g,6.99
Açúcar Cristal Orgânico União Pacote 1kg,7.79
Pimenta Rosa Em Grãos - 500 G Oferta Imperdível,15.89
Biscoito Bolacha Água E Sal Marilan Pacote 350g,23.9
Ginseng Em Pó 250g - Empório Metas,47.63
Capim Cidreira 1 Kg - Hi Natural,16.26
Desin Apple Cider - 30 Saches ,18.61
Proteína De Soja Texturizada Escura 500 Gr Carne De Soja,54.98
Alho Em Pó 1kg  Naturais Mona,2.99
Pasta Amendoim Chocolate Branco Crocante 1kg La Ganexa Ofert,28.04
Mix De Castanhas Caju Nuts Frutas Secas Cajumil Pacote 40g,31.98
Essência Alimentícia Arcolor 960ml Milho Verde ,5.01
1kg Tempero Chimichurri C/ Pimenta Premium - Paitá Alimentos,6.95
Mistura para Bolo de Caneca Chocolate Dr.Oetker 70g,56.67
Amendoim Yoki com Mel 150 g,79.99
"Creme Confeiteiro Recheio Cremoso Diamante Negro Lacta 1,05k",29.9
Chá Desinchá Noite Com 60 Sachês Caixa 90g,15.21
2 Cápsulas Três Corações Reutilizáveis Com Dosador,69.9
Alecrim Do Campo 250g - Vvt Natural,78.99
Mix De Castanhas Salgado 1kg Sem Uva Passa E Sem Amendoim,8.39
Castanha De Caju Inteira Crua Natural W1 1kg Promoção!,60.81
Açúcar Naturale Demerara União Pacote 1kg,28.5
Kit Biscoito Cream Cracker Em Sache Renata Bolacha Cx 180,31.81
Couscous Marroquino Agnesi 500g.,14.99
Lee Kum Kee Oyster Sauce Kun Chun 480g 17oz,19.99
Cápsulas De Café 3 Corações Expresso Pleno Caixa 10 Unid 8g,67.93
Arizona Iced Tea Lata 290ml Pack Com 6 Unidades,24.15
Xarope Monin Para Drink Gin Soda Café Cha Sabores 700 Ml,4.39
Pimenta Do Reino Brs,26.9
Macarrão Instantâneo Curry Nissin Cup Noodles Copo 70g,13.69
Mistura Para Molho De Carne Rôti De Carne 600g,68.99
"Tempero P/ Massas, Molhos, Batatas E Arroz Sazón 12und De5g",5.25
Promoção Açúcar De Coco 350g - 100% Natural - Copra,33.93
Chocolate ao Leite Aerado Suflair Nestlé  pacote 80 g,5.89
Queijo Ralado Parmesão Vegetal Sem Lactose Vegano Sora 50g,11.41
Tempero Completo Com Pimenta Sabor Ami 300g,5.59
Guaçatonga Folhas Pra Chá  - 500g - Hi Natural,17.01
Pimenta Do Reino Branca Em Grãos 100% Natural 500g,75.9
Noz Pecan Agridoce 100% Natural 500g Noz Pecã,2.26
Fubá Mimoso Yoki Pacote 500g,29.61
Leite Em Pó Sem Açúcar Bianco Premium Qualimax Vending 510g,25.4
Tomilho Desidratado Flocos 01kg Alta Qulidade,12.59
Azeitona Verde em Conserva sem Caroço Vale Fértil Vidro 160g,20.9
Grão De Bico 9mm 1kg - Vvt Natural,24.9
Alecrim Desidratado 1 Kg - Hi Natural,29.98
Tempero Ana Maria - Embalagem Com 1 Kg - Paitá,18.9
Tempero Baiano - Natural - 1kg,18.89
Farinha De Linhaça Dourada - 500g - Naturais Mona,14.69
Café Torrado e Moído Baggio Caffé.com Premium Pacote 250g,34.49
Farinha Korin  de milho 500 g,6.29
Amêndoa Crua Sem Casca - Armazém Bezerra - 500g,33.66
Sardinha Em Óleo Coqueiro Lata 125g,5.19
Vinagre De Maçã Orgânico 500ml São Francisco - 4% Acidez,10.49
Biscoito Leite Passatempo Pacote 150g,8.19
Atum Sólido Em Água Coqueiro Lata 130g,41.9
Cereal Matinal Ultra Flakes Qualitá Caixa 300g,29.99
Barra Cereal Nutry Sabor Bolo De Chocolate Caixa 24 Unidades,6.59
Pastilha Menta Barkleys Lata 50g,25.89
Biscoito Cream Cracker Manteiga Marilan Pacote 350g,14.98
Arroz De Pilão Tipo 1 Albaruska Pacote 5kg,16.95
500gr Cacau Alcalino 100% Puro - Paitá Alimentos,38.13
Chá Maçã com Canela Dr. Oetker Flores e Frutas Caixa 30g 15 Unidades,43.9
Goji Berry Desidratada Safra Nova Selecionadas Premium 500gr,29.7
1kg Goma Guar 100% Pura + Laudo E Nota Fiscal,55.9
Cápsula De Café Nespresso Caramelito Crème Brulee - 10 Unida,75.56
Macarrão Italiano Fettucine Campofilone All'uovo Fasano 200g,144.9
 1kg Castanha  Caju Torrada W1 Inteira Premium Com Sal,39.07
Composto Lácteo Café com Leite Nutren Senior Lata 740g,17.9
"Tempero Maggi Gril Carnes Churrasco Profissional 1,1kg",50.91
Feno Grego Pó  - 500g - Hi Natural,8.39
Pasta Saborizante - Creme Brulê - 200g,13.29
Sal Refinado Light Lebre Pacote 500g,43.9
Batata Palha Tradicional Elma Chips Pacote 215g,18.9
Doce De Leite Artesanal Sabores Do Grama 700grs,39.47
 Café classic en cápsula Tres sem glúten,13.95
Trident Maxx Menta Blueberry Caixa 14 Unidades 231g,19.39
